video,user,mae,rmse
14,49,2.6968579292297363,3.1739981174468994
14,49,7.668027877807617,8.652182579040527
14,49,7.680206775665283,10.619474411010742
14,49,4.640669822692871,5.917142868041992
14,49,9.147344589233398,11.050999641418457
14,49,8.211443901062012,10.414170265197754
14,49,5.076789855957031,6.653997421264648
25,23,19.66343116760254,93.91944122314453
25,23,35.11106491088867,88.17005920410156
25,23,19.335895538330078,26.32988166809082
25,23,17.881696701049805,23.03863525390625
25,23,5.160302639007568,6.613146781921387
25,23,41.54146194458008,72.53543853759766
25,23,7.287058353424072,9.419478416442871
25,23,7.351503849029541,10.484211921691895
25,23,8.620925903320312,13.072592735290527
25,23,40.31330108642578,70.1559066772461
25,23,8.664155960083008,14.891961097717285
25,23,12.297048568725586,16.776262283325195
25,23,45.464481353759766,90.2938461303711
25,23,45.24631118774414,85.7286148071289
18,35,14.30448055267334,23.150693893432617
18,35,7.92100715637207,10.945591926574707
18,35,7.449075698852539,10.645995140075684
18,35,5.4828877449035645,7.3501715660095215
18,35,9.180431365966797,11.88731575012207
18,35,8.697020530700684,12.043745040893555
18,35,7.812462329864502,9.953784942626953
18,35,18.166818618774414,25.809627532958984
18,35,41.09718704223633,58.908512115478516
18,35,9.229048728942871,14.782332420349121
18,35,42.737178802490234,55.021549224853516
18,35,17.056177139282227,25.960678100585938
18,35,12.844588279724121,15.298412322998047
18,35,22.44756317138672,31.503990173339844
8,84,3.9910848140716553,5.1853437423706055
8,84,9.339741706848145,11.570236206054688
8,84,4.056917667388916,4.7156291007995605
8,84,42.165000915527344,61.14501190185547
8,84,21.96324920654297,28.696395874023438
8,84,5.20803165435791,6.1455979347229
8,84,3.9727253913879395,4.629692077636719
8,84,16.662269592285156,20.896976470947266
8,84,8.991710662841797,10.840229034423828
8,84,9.54806137084961,14.650980949401855
8,84,3.69952130317688,4.878489017486572
8,84,3.685673713684082,4.824248790740967
8,84,9.959317207336426,12.590368270874023
8,84,25.49654769897461,33.13831329345703
25,7,58.215126037597656,86.86392211914062
25,7,43.87893295288086,115.0003890991211
25,7,59.636348724365234,103.36995697021484
25,7,41.8809700012207,114.14032745361328
25,7,16.37420082092285,32.12917709350586
25,7,5.5334343910217285,6.561692237854004
25,7,20.74422264099121,27.32050323486328
25,7,48.9339485168457,93.08264923095703
25,7,8.633121490478516,14.567320823669434
25,7,34.06705856323242,50.60786819458008
25,7,49.40138244628906,120.19355010986328
25,7,36.80972671508789,57.88600158691406
25,7,7.63297176361084,9.59032917022705
25,7,52.41584014892578,81.22234344482422
25,4,11.330418586730957,18.389175415039062
25,4,53.029624938964844,89.97371673583984
25,4,28.452117919921875,102.11743927001953
25,4,51.26226806640625,88.49703979492188
25,4,3.3555908203125,4.2198309898376465
25,4,2.496730327606201,3.368422031402588
25,4,56.24590301513672,99.91439056396484
25,4,23.995365142822266,93.73497009277344
25,4,31.73548698425293,58.62577438354492
25,4,31.103525161743164,109.94645690917969
25,4,36.63094711303711,126.6168212890625
25,4,10.402328491210938,13.648714065551758
25,4,30.533483505249023,50.105010986328125
25,4,5.411901950836182,8.222370147705078
4,26,3.8592514991760254,6.180451393127441
4,26,1.4692840576171875,1.8771789073944092
4,26,1.7944737672805786,2.542496919631958
4,26,2.7031872272491455,3.780104398727417
4,26,5.3773512840271,7.273869037628174
4,26,6.658475875854492,10.257833480834961
4,26,2.53906512260437,4.181733131408691
4,26,2.2952520847320557,2.874866485595703
4,26,1.8949508666992188,2.567296028137207
4,26,1.9944567680358887,2.733567237854004
4,26,15.418503761291504,23.806413650512695
4,26,23.492481231689453,74.8220443725586
4,26,11.006745338439941,22.050933837890625
4,26,1.661518931388855,2.3157331943511963
8,30,3.9626388549804688,6.363372802734375
8,30,12.705581665039062,23.549884796142578
8,30,17.68094825744629,33.286834716796875
8,30,6.706333637237549,8.3707857131958
8,30,18.9343318939209,31.516263961791992
8,30,5.982970714569092,6.967563629150391
8,30,7.11164665222168,12.948942184448242
8,30,2.611833333969116,3.330411672592163
8,30,2.0827810764312744,2.69105863571167
8,30,19.30403709411621,35.15724563598633
8,30,4.565134048461914,6.062331676483154
8,30,19.988590240478516,31.563169479370117
8,30,2.367915391921997,2.8807501792907715
